22,3,11,0.00023,0.99977
22,3,12,0.00005,0.99995
22,3,13,0.00002,0.99998
22,3,14,0,1
22,3,15,0,1
22,4,1,0.79983,0.20017
22,4,2,0.61504,0.38496
22,4,3,0.45045,0.54955
22,4,4,0.31035,0.68965
22,4,5,0.19896,0.80104
22,4,6,0.11689,0.88311
22,4,7,0.06282,0.93718
22,4,8,0.03051,0.96949
22,4,9,0.01338,0.98662
22,4,10,0.00526,0.99474
22,4,11,0.0019,0.9981
22,4,12,0.00062,0.99938
22,4,13,0.0002,0.9998
22,4,14,0.00006,0.99994
22,4,15,0.00002,0.99998
22,5,1,0.83322,0.16678
22,5,2,0.67554,0.32446
22,5,3,0.52939,0.47061
22,5,4,0.39817,0.60183
22,5,5,0.28457,0.71543
22,5,6,0.19156,0.80844
22,5,7,0.12028,0.87972
22,5,8,0.07009,0.92991
22,5,9,0.03772,0.96228
22,5,10,0.01853,0.98147
22,5,11,0.00824,0.99176
22,5,12,0.00343,0.99657
22,5,13,0.00129,0.99871
22,5,14,0.00047,0.99953
22,5,15,0.00015,0.99985
22,6,1,0.85701,0.14299
22,6,2,0.71978,0.28022
22,6,3,0.59015,0.40985
22,6,4,0.46919,0.53081
22,6,5,0.36016,0.63984
22,6,6,0.2646,0.7354
22,6,7,0.18473,0.81527
22,6,8,0.12191,0.87809
22,6,9,0.07494,0.92506
22,6,10,0.04331,0.95669
22,6,11,0.02306,0.97694
22,6,12,0.01131,0.98869
22,6,13,0.00527,0.99473
22,6,14,0.00223,0.99777
22,6,15,0.00087,0.99913
22,7,1,0.87491,0.12509
22,7,2,0.75382,0.24618
22,7,3,0.63735,0.36265
22,7,4,0.5271,0.4729
22,7,5,0.4243,0.5757
22,7,6,0.33077,0.66923
22,7,7,0.2485,0.7515
22,7,8,0.17864,0.82136
22,7,9,0.1221,0.8779
22,7,10,0.07872,0.92128
22,7,11,0.04795,0.95205
22,7,12,0.02721,0.97279
22,7,13,0.0144,0.9856
22,7,14,0.00705,0.99295
22,7,15,0.00324,0.99676
22,8,1,0.88885,0.11115
22,8,2,0.78036,0.21964
22,8,3,0.67538,0.32462
22,8,4,0.57447,0.42553
22,8,5,0.47883,0.52117
22,8,6,0.38915,0.61085
22,8,7,0.30807,0.69193
22,8,8,0.23493,0.76507
22,8,9,0.17289,0.82711
22,8,10,0.12126,0.87874
22,8,11,0.08121,0.91879
22,8,12,0.05152,0.94848
22,8,13,0.03091,0.96909
22,8,14,0.01735,0.98265
22,8,15,0.00905,0.99095
22,9,1,0.89996,0.10004
22,9,2,0.80185,0.19815
22,9,3,0.70629,0.29371
22,9,4,0.61374,0.38626
22,9,5,0.52455,0.47545
22,9,6,0.43991,0.56009
22,9,7,0.36105,0.63895
22,9,8,0.28905,0.71095
22,9,9,0.22374,0.77626
22,9,10,0.1679,0.8321
22,9,11,0.12061,0.87939
22,9,12,0.08292,0.91708
22,9,13,0.05462,0.94538
22,9,14,0.03379,0.96621
22,9,15,0.01984,0.98016
22,10,1,0.90911,0.09089
22,10,2,0.81954,0.18046
22,10,3,0.73165,0.26835
22,10,4,0.64635,0.35365
22,10,5,0.56348,0.43652
22,10,6,0.48406,0.51594
22,10,7,0.4089,0.5911
22,10,8,0.33795,0.66205
22,10,9,0.27253,0.72747
22,10,10,0.21444,0.78556
22,10,11,0.16296,0.83704
22,10,12,0.12015,0.87985
22,10,13,0.0844,0.9156
22,10,14,0.05667,0.94333
22,10,15,0.03652,0.96348
333,1,1,0.49993,0.50007
333,1,2,0.20012,0.79988
333,1,3,0.0624,0.9376
333,1,4,0.01545,0.98455
333,1,5,0.00309,0.99691
333,1,6,0.0005,0.9995
333,1,7,0.00007,0.99993
333,1,8,0.00001,0.99999
333,1,9,0,1
333,1,10,0,1
333,1,11,0,1
333,1,12,0,1
333,1,13,0,1
333,1,14,0,1
333,1,15,0,1
333,2,1,0.66685,0.33315
333,2,2,0.4004,0.5996
333,2,3,0.21068,0.78932
333,2,4,0.09536,0.90464
333,2,5,0.03685,0.96315
333,2,6,0.01209,0.98791
333,2,7,0.00343,0.99657
333,2,8,0.00085,0.99915
333,2,9,0.00018,0.99982
333,2,10,0.00004,0.99996
333,2,11,0.00001,0.99999
333,2,12,0,1
333,2,13,0,1
333,2,14,0,1
333,2,15,0,1
333,3,1,0.75009,0.24991
333,3,2,0.52944,0.47056
333,3,3,0.34595,0.65405
333,3,4,0.20611,0.79389
333,3,5,0.10993,0.89007
333,3,6,0.05226,0.94774
333,3,7,0.02186,0.97814
333,3,8,0.00812,0.99188
333,3,9,0.00269,0.99731
333,3,10,0.0008,0.9992
333,3,11,0.00024,0.99976
333,3,12,0.00006,0.99994
333,3,13,0.00001,0.99999
333,3,14,0,1
333,3,15,0,1
333,4,1,0.79997,0.20003
333,4,2,0.61531,0.38469
333,4,3,0.45078,0.54922
333,4,4,0.31064,0.68936
333,4,5,0.19902,0.80098
333,4,6,0.11701,0.88299
333,4,7,0.06302,0.93698
333,4,8,0.03036,0.96964
333,4,9,0.01326,0.98674
333,4,10,0.0053,0.9947
333,4,11,0.00192,0.99808
333,4,12,0.00063,0.99937
333,4,13,0.00019,0.99981
333,4,14,0.00006,0.99994
333,4,15,0.00002,0.99998
333,5,1,0.83329,0.16671
333,5,2,0.67579,0.32421
333,5,3,0.5296,0.4704
333,5,4,0.39842,0.60158
333,5,5,0.2842,0.7158
333,5,6,0.19189,0.80811
333,5,7,0.12058,0.87942
333,5,8,0.07003,0.92997
333,5,9,0.03734,0.96266
333,5,10,0.01832,0.98168
333,5,11,0.00823,0.99177
333,5,12,0.00344,0.99656
333,5,13,0.00131,0.99869
333,5,14,0.00046,0.99954
333,5,15,0.00017,0.99983
333,6,1,0.85719,0.14281
333,6,2,0.71984,0.28016
333,6,3,0.59003,0.40997
333,6,4,0.46951,0.53049
333,6,5,0.36033,0.63967
333,6,6,0.26494,0.73506
333,6,7,0.1849,0.8151
333,6,8,0.1221,0.8779
333,6,9,0.07499,0.92501
333,6,10,0.04316,0.95684
333,6,11,0.023,0.977
333,6,12,0.01128,0.98872
333,6,13,0.00519,0.99481
333,6,14,0.00219,0.99781
333,6,15,0.00086,0.99914
333,7,1,0.87503,0.12497
333,7,2,0.75387,0.24613
333,7,3,0.63744,0.36256
333,7,4,0.52722,0.47278
333,7,5,0.42482,0.57518
333,7,6,0.33126,0.66874
333,7,7,0.24872,0.75128
333,7,8,0.17871,0.82129
333,7,9,0.12218,0.87782
333,7,10,0.07872,0.92128
333,7,11,0.04805,0.95195
333,7,12,0.02695,0.97305
333,7,13,0.01424,0.98576
333,7,14,0.00709,0.99291
333,7,15,0.00332,0.99668
333,8,1,0.88886,0.11114
333,8,2,0.78057,0.21943
333,8,3,0.67544,0.32456
333,8,4,0.57459,0.42541
333,8,5,0.47861,0.52139
333,8,6,0.38966,0.61034
333,8,7,0.30806,0.69194
333,8,8,0.23577,0.76423
333,8,9,0.17341,0.82659
333,8,10,0.12172,0.87828
333,8,11,0.08139,0.91861
333,8,12,0.05116,0.94884
333,8,13,0.03068,0.96932
333,8,14,0.01692,0.98308
333,8,15,0.00909,0.99091
333,9,1,0.90007,0.09993
333,9,2,0.80189,0.19811
333,9,3,0.70617,0.29383
333,9,4,0.61389,0.38611
333,9,5,0.52484,0.47516
333,9,6,0.44043,0.55957
333,9,7,0.36178,0.63822
333,9,8,0.28918,0.71082
333,9,9,0.22423,0.77577
333,9,10,0.16809,0.83191
333,9,11,0.12068,0.87932
333,9,12,0.08291,0.91709
333,9,13,0.05444,0.94556
333,9,14,0.03405,0.96595
333,9,15,0.01992,0.98008
333,10,1,0.9091,0.0909
333,10,2,0.81963,0.18037
333,10,3,0.73201,0.26799
333,10,4,0.64655,0.35345
333,10,5,0.56387,0.43613
333,10,6,0.48455,0.51545
333,10,7,0.40926,0.59074
333,10,8,0.33789,0.66211
333,10,9,0.27335,0.72665
333,10,10,0.21466,0.78534
333,10,11,0.16308,0.83692
333,10,12,0.11962,0.88038
333,10,13,0.08408,0.91592
333,10,14,0.05679,0.94321
333,10,15,0.03645,0.96355
NEW TRIAL: 16: 05: 00 ,,,,
 Random Seed, Offered Load, Number of Trunks, Blocking Probability, Succesful Probaility 
